Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    9009/12012       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [83]
[21]     0.0    0.00    0.00   12012         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [21]
                0.00    0.00   12012/72818       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [8]
-----------------------------------------------
                0.00    0.00    4760/11015       writeDotFile(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, int, int) [211]
                0.00    0.00    6255/11015       void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [105]
[22]     0.0    0.00    0.00   11015         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [22]
-----------------------------------------------
                0.00    0.00    4760/11015       writeDotFile(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, int, int) [211]
                0.00    0.00    6255/11015       void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [105]
[23]     0.0    0.00    0.00   11015         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [23]
-----------------------------------------------
                0.00    0.00       1/10309       std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_max_size(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [258]
                0.00    0.00     112/10309       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [167]
                0.00    0.00   10196/10309       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [26]
[24]     0.0    0.00    0.00   10309         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [24]
-----------------------------------------------
                0.00    0.00   10196/10196       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [26]
[25]     0.0    0.00    0.00   10196         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [25]
                0.00    0.00   10196/17147       __gnu_cxx::new_allocator<int>::max_size() const [16]
-----------------------------------------------
                0.00    0.00    1260/10196       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [102]
                0.00    0.00    8936/10196       std::vector<int, std::allocator<int> >::max_size() const [28]
[26]     0.0    0.00    0.00   10196         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [26]
                0.00    0.00   10196/10196       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [25]
                0.00    0.00   10196/10309       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [24]
-----------------------------------------------
                0.00    0.00    1227/10163       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [112]
                0.00    0.00    8936/10163       std::vector<int, std::allocator<int> >::max_size() const [28]
[27]     0.0    0.00    0.00   10163         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [27]
-----------------------------------------------
                0.00    0.00       8/8936        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [214]
                0.00    0.00    8928/8936        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [70]
[28]     0.0    0.00    0.00    8936         std::vector<int, std::allocator<int> >::max_size() const [28]
                0.00    0.00    8936/10163       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [27]
                0.00    0.00    8936/10196       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [26]
-----------------------------------------------
                0.00    0.00       4/8924        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [214]
                0.00    0.00      36/8924        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00    8884/8924        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
[29]     0.0    0.00    0.00    8924         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [29]
                0.00    0.00    8924/8924        std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [30]
-----------------------------------------------
                0.00    0.00    8924/8924        std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [29]
[30]     0.0    0.00    0.00    8924         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [30]
                0.00    0.00    8924/8924        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [33]
-----------------------------------------------
                0.00    0.00       4/8924        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [214]
                0.00    0.00      36/8924        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00    8884/8924        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
[31]     0.0    0.00    0.00    8924         std::vector<int, std::allocator<int> >::_S_use_relocate() [31]
                0.00    0.00    8924/8924        std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [32]
-----------------------------------------------
                0.00    0.00    8924/8924        std::vector<int, std::allocator<int> >::_S_use_relocate() [31]
[32]     0.0    0.00    0.00    8924         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [32]
-----------------------------------------------
                0.00    0.00    8924/8924        std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [30]
[33]     0.0    0.00    0.00    8924         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [33]
                0.00    0.00   26772/29263       int* std::__niter_base<int*>(int*) [10]
                0.00    0.00    8924/8924        std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [34]
-----------------------------------------------
                0.00    0.00    8924/8924        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [33]
[34]     0.0    0.00    0.00    8924         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [34]
-----------------------------------------------
                0.00    0.00       4/8064        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [214]
                0.00    0.00      18/8064        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00    3600/8064        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [76]
                0.00    0.00    4442/8064        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
[35]     0.0    0.00    0.00    8064         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35]
                0.00    0.00    6951/6951        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [43]
-----------------------------------------------
                0.00    0.00    1238/7997        std::vector<int, std::allocator<int> >::end() const [107]
                0.00    0.00    1249/7997        std::vector<int, std::allocator<int> >::begin() const [106]
                0.00    0.00    5510/7997        std::vector<int, std::allocator<int> >::cbegin() const [52]
[36]     0.0    0.00    0.00    7997         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [36]
-----------------------------------------------
                0.00    0.00       4/7601        void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [216]
                0.00    0.00     592/7601        void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [136]
                0.00    0.00     601/7601        void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [131]
                0.00    0.00     632/7601        void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [125]
                0.00    0.00    5772/7601        void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [46]
[37]     0.0    0.00    0.00    7601         operator new(unsigned long, void*) [37]
-----------------------------------------------
                0.00    0.00    7347/7347        std::allocator<int>::~allocator() [39]
[38]     0.0    0.00    0.00    7347         __gnu_cxx::new_allocator<int>::~new_allocator() [38]
-----------------------------------------------
                0.00    0.00       9/7347        main [6]
                0.00    0.00      33/7347        FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [185]
                0.00    0.00     116/7347        Parent1(std::vector<int, std::allocator<int> > const&, int, int) [157]
                0.00    0.00    1102/7347        indexToPerm(int, int) [121]
                0.00    0.00    1227/7347        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [112]
                0.00    0.00    1260/7347        std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [102]
                0.00    0.00    3600/7347        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [74]
[39]     0.0    0.00    0.00    7347         std::allocator<int>::~allocator() [39]
                0.00    0.00    7347/7347        __gnu_cxx::new_allocator<int>::~new_allocator() [38]
-----------------------------------------------
                0.00    0.00    6951/6951        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [43]
[40]     0.0    0.00    0.00    6951         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [40]
-----------------------------------------------
                0.00    0.00    6951/6951        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [44]
[41]     0.0    0.00    0.00    6951         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [41]
                0.00    0.00    6951/17147       __gnu_cxx::new_allocator<int>::max_size() const [16]
-----------------------------------------------
                0.00    0.00       4/6951        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [214]
                0.00    0.00      18/6951        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00    2487/6951        std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [88]
                0.00    0.00    4442/6951        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
[42]     0.0    0.00    0.00    6951         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [42]
                0.00    0.00    6951/6951        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [44]
-----------------------------------------------
                0.00    0.00    6951/6951        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35]
[43]     0.0    0.00    0.00    6951         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [43]
                0.00    0.00    6951/6951        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [40]
-----------------------------------------------
                0.00    0.00    6951/6951        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [42]
[44]     0.0    0.00    0.00    6951         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [44]
                0.00    0.00    6951/6951        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [41]
-----------------------------------------------
                0.00    0.00    6006/6006        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [84]
[45]     0.0    0.00    0.00    6006         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [45]
-----------------------------------------------
                0.00    0.00    5772/5772        void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [47]
[46]     0.0    0.00    0.00    5772         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [46]
                0.00    0.00    5772/15986       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00    5772/7601        operator new(unsigned long, void*) [37]
-----------------------------------------------
                0.00    0.00    1330/5772        std::vector<int, std::allocator<int> >::push_back(int const&) [48]
                0.00    0.00    4442/5772        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
[47]     0.0    0.00    0.00    5772         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [47]
                0.00    0.00    5772/15986       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00    5772/5772        void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [46]
-----------------------------------------------
                0.00    0.00     262/5772        main [6]
                0.00    0.00    5510/5772        indexToPerm(int, int) [121]
[48]     0.0    0.00    0.00    5772         std::vector<int, std::allocator<int> >::push_back(int const&) [48]
                0.00    0.00    4442/15176       std::vector<int, std::allocator<int> >::end() [18]
                0.00    0.00    4442/4442        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
                0.00    0.00    1330/5772        void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [47]
-----------------------------------------------
                0.00    0.00    5510/5510        void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [53]
[49]     0.0    0.00    0.00    5510         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [49]
-----------------------------------------------
                0.00    0.00    5510/5510        indexToPerm(int, int) [121]
[50]     0.0    0.00    0.00    5510         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [50]
                0.00    0.00    5510/72818       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [8]
-----------------------------------------------
                0.00    0.00    5510/5510        std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [54]
[51]     0.0    0.00    0.00    5510         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [51]
                0.00    0.00   11020/13507       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [20]
-----------------------------------------------
                0.00    0.00    5510/5510        std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [54]
[52]     0.0    0.00    0.00    5510         std::vector<int, std::allocator<int> >::cbegin() const [52]
                0.00    0.00    5510/7997        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [36]
-----------------------------------------------
                0.00    0.00    5510/5510        std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [55]
[53]     0.0    0.00    0.00    5510         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [53]
                0.00    0.00    5510/5510        void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [49]
-----------------------------------------------
                0.00    0.00    5510/5510        indexToPerm(int, int) [121]
[54]     0.0    0.00    0.00    5510         std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [54]
                0.00    0.00    5510/5510        std::vector<int, std::allocator<int> >::cbegin() const [52]
                0.00    0.00    5510/5510        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [51]
                0.00    0.00    5510/17683       std::vector<int, std::allocator<int> >::begin() [15]
                0.00    0.00    5510/22536       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [11]
                0.00    0.00    5510/5510        std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [55]
-----------------------------------------------
                0.00    0.00    5510/5510        std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [54]
[55]     0.0    0.00    0.00    5510         std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [55]
                0.00    0.00    8513/15176       std::vector<int, std::allocator<int> >::end() [18]
                0.00    0.00    8513/22536       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [11]
                0.00    0.00    5510/18728       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [14]
                0.00    0.00    5510/5510        void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [53]
                0.00    0.00    3003/3003        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [84]
-----------------------------------------------
                0.00    0.00    4974/4974        std::allocator<int>::allocator(std::allocator<int> const&) [57]
[56]     0.0    0.00    0.00    4974         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [56]
-----------------------------------------------
                0.00    0.00    1227/4974        std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [110]
                0.00    0.00    1260/4974        std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [102]
                0.00    0.00    2487/4974        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [87]
[57]     0.0    0.00    0.00    4974         std::allocator<int>::allocator(std::allocator<int> const&) [57]
                0.00    0.00    4974/4974        __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [56]
-----------------------------------------------
                0.00    0.00     112/4848        void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
                0.00    0.00    1184/4848        void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [139]
                0.00    0.00    1184/4848        void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [137]
                0.00    0.00    1184/4848        void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [136]
                0.00    0.00    1184/4848        std::pair<int, int>::pair<int&, int&, true>(int&, int&) [138]
[58]     0.0    0.00    0.00    4848         int& std::forward<int&>(std::remove_reference<int&>::type&) [58]
-----------------------------------------------
                0.00    0.00    4764/4764        std::__cxx11::to_string(int) [65]
[59]     0.0    0.00    0.00    4764         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [59]
                0.00    0.00    4764/4764        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [64]
-----------------------------------------------
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [62]
[60]     0.0    0.00    0.00    4764         bool __gnu_cxx::__is_null_pointer<char>(char*) [60]
-----------------------------------------------
                0.00    0.00    4764/4764        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [64]
[61]     0.0    0.00    0.00    4764         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [61]
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [63]
-----------------------------------------------
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [63]
[62]     0.0    0.00    0.00    4764         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [62]
                0.00    0.00    4764/4764        bool __gnu_cxx::__is_null_pointer<char>(char*) [60]
                0.00    0.00    4764/4764        std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [68]
-----------------------------------------------
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [61]
[63]     0.0    0.00    0.00    4764         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [63]
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [62]
-----------------------------------------------
                0.00    0.00    4764/4764        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [59]
[64]     0.0    0.00    0.00    4764         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [64]
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [61]
-----------------------------------------------
                0.00    0.00    4764/4764        writeDotFile(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, int, int) [211]
[65]     0.0    0.00    0.00    4764         std::__cxx11::to_string(int) [65]
                0.00    0.00    4764/4764        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [59]
-----------------------------------------------
                0.00    0.00    4764/4764        std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [68]
[66]     0.0    0.00    0.00    4764         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [66]
-----------------------------------------------
                0.00    0.00    4764/4764        std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [68]
[67]     0.0    0.00    0.00    4764         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [67]
-----------------------------------------------
                0.00    0.00    4764/4764        void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [62]
[68]     0.0    0.00    0.00    4764         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [68]
                0.00    0.00    4764/4764        std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [67]
                0.00    0.00    4764/4764        std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [66]
-----------------------------------------------
                0.00    0.00      56/4520        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [180]
                0.00    0.00    4464/4520        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [70]
[69]     0.0    0.00    0.00    4520         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [69]
-----------------------------------------------
                0.00    0.00       4/4464        std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [214]
                0.00    0.00      18/4464        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00    4442/4464        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [72]
[70]     0.0    0.00    0.00    4464         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [70]
                0.00    0.00   17856/21134       std::vector<int, std::allocator<int> >::size() const [12]
                0.00    0.00    8928/8936        std::vector<int, std::allocator<int> >::max_size() const [28]
                0.00    0.00    4464/4520        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [69]
-----------------------------------------------
                0.00    0.00      18/4460        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
